Date,Ticker,Close,High,Low,Open,Volume,sector,industry,marketCap,trailingPE,priceToBook,dividendYield,beta
2018-05-29,ABEV3.SA,14.53770923614502,14.812284879204134,14.389288974992708,14.693549236458487,21280400.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-05-30,ABEV3.SA,14.611920356750488,14.790023832936342,14.42639572546015,14.515446755832771,32485100.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-01,ABEV3.SA,14.797446250915527,14.908760756101646,14.54513261759194,14.54513261759194,14595000.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-04,ABEV3.SA,14.871655464172363,15.0794421500934,14.841970843074709,14.95328534130964,11908700.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-05,ABEV3.SA,14.66386890411377,14.97555038119646,14.64160543595044,14.85681471520694,19039400.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-06,ABEV3.SA,14.493184089660645,14.723234226354784,14.381868183267484,14.634181784328364,17144300.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-07,ABEV3.SA,14.1592435836792,14.55997757366531,14.040507901188718,14.240874896181774,32312300.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-08,ABEV3.SA,14.070188522338867,14.240872272989566,13.96629517315727,14.181504442679978,18958000.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-11,ABEV3.SA,14.092452049255373,14.233451177628831,13.988558699633204,14.040505374444288,14660000.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-12,ABEV3.SA,14.010819435119627,14.15923970529919,13.921768405364372,14.055346365437856,15225500.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-13,ABEV3.SA,13.884662628173828,14.070187258152252,13.728822618403438,14.025661743280798,16002800.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-14,ABEV3.SA,14.04792594909668,14.233450588856666,13.892084515669142,13.929190292885542,20899000.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-15,ABEV3.SA,13.892085075378418,14.077609722613156,13.654613753388473,14.025663047857943,33244000.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-18,ABEV3.SA,13.877117156982422,14.019330375553418,13.58520273289678,13.697476852479156,19846300.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-19,ABEV3.SA,14.071722984313965,14.213937611475222,13.77232489632397,13.869630167197403,18676900.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-20,ABEV3.SA,13.877117156982422,14.169030153425178,13.787297004730789,14.1615450217673,19540200.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-21,ABEV3.SA,13.570232391357422,13.974420932695557,13.570232391357422,13.847176550530907,12710600.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-22,ABEV3.SA,13.59268569946289,13.847174424723272,13.517835822449369,13.660050446010796,10671500.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-25,ABEV3.SA,13.637595176696776,13.809750323661795,13.577715560078452,13.6226263432742,10669300.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-26,ABEV3.SA,13.540291786193848,13.71244551125202,13.315743573304296,13.675021284984668,19940100.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-27,ABEV3.SA,13.435504913330078,13.637597765503262,13.375625285344888,13.428019781376562,11532700.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-28,ABEV3.SA,13.480412483215332,13.60765685420348,13.353168112227186,13.420532863199895,10416400.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-06-29,ABEV3.SA,13.45795726776123,13.704960882036527,13.420533040124248,13.54029228173392,13306900.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-07-02,ABEV3.SA,13.577714920043944,13.6525647941992,13.32322620450164,13.420531469196254,7294300.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-07-03,ABEV3.SA,13.540291786193848,13.77981026064743,13.540291786193848,13.5777160124612,10977800.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-07-04,ABEV3.SA,13.547778129577637,13.6525671146196,13.45795797979678,13.555263261029612,7882400.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-07-05,ABEV3.SA,13.77232551574707,13.794780908722284,13.480412545283109,13.585201523881912,11574400.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-07-06,ABEV3.SA,13.540291786193848,13.772325129865417,13.45795677523441,13.772325129865417,19331000.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-07-10,ABEV3.SA,13.615141868591309,13.630110702734944,13.480412367799408,13.57771621412537,12608800.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-07-11,ABEV3.SA,13.405562400817873,13.66753626983387,13.323227389161856,13.622626912404558,13464200.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-07-12,ABEV3.SA,13.652565002441406,13.69747435656252,13.405561413311348,13.405561413311348,18946300.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-07-13,ABEV3.SA,13.802264213562012,13.832203305925017,13.60016998645209,13.66004959882067,11875400.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-07-16,ABEV3.SA,14.183998107910156,14.24387772378325,13.869629767665751,13.869629767665751,18208300.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-07-17,ABEV3.SA,14.348665237426758,14.498364975727592,14.154056148692678,14.191480369446632,14126700.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-07-18,ABEV3.SA,14.04178237915039,14.393574916248202,13.96693250829228,14.303756213332504,11851300.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-07-19,ABEV3.SA,14.131603240966797,14.1316032409668,13.80975117409955,13.92951041471126,10294600.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-07-20,ABEV3.SA,14.064239501953123,14.431002343950285,13.996874752643164,14.371122725412846,14247100.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-07-23,ABEV3.SA,13.959449768066406,14.154058894554302,13.86214591864385,14.06424017626314,6126000.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-07-24,ABEV3.SA,14.198967933654783,14.25136385039354,13.97441971534542,14.034299335404102,13453000.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-07-25,ABEV3.SA,14.146573066711426,14.221422946696263,13.989389603621708,14.198967554407998,14883100.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-07-26,ABEV3.SA,14.887584686279297,14.92501034211868,14.603156840113945,14.707945821178631,33046900.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
